STAUTC;FlightNumber;EquipmentModel;DepartureStation;ArrivalStation;Alternado;Hora Chegada Alternado;TAF REDEMET;METAR
2026-04-28 17:40:00.000;4430;A320-251NEO;BEL;STM;ATM;2026-04-28 18:18:26.879;TSRA;NSW
2026-05-02 17:40:00.000;4430;A320-251NEO;BEL;STM;ATM;2026-05-02 18:18:26.879;TSRA;NSW
2026-05-05 06:25:00.000;4444;A320-251NEO;BEL;STM;ATM;2026-05-05 07:03:26.879;TSRA;NSW
2026-05-08 17:40:00.000;4430;A320-251NEO;BEL;STM;ATM;2026-05-08 18:18:26.879;TS;NSW
2026-05-12 17:40:00.000;4430;A320-251NEO;BEL;STM;ATM;2026-05-12 18:18:26.879;TSRA;NSW
2026-05-13 17:40:00.000;4430;A320-251NEO;BEL;STM;ATM;2026-05-13 18:18:26.879;TSRA;-RA
2026-05-17 06:25:00.000;4444;A320-251NEO;BEL;STM;ATM;2026-05-17 07:03:26.879;TSRA;NSW
2026-05-17 17:40:00.000;4430;A320-251NEO;BEL;STM;ATM;2026-05-17 18:18:26.879;TS;NSW
2026-05-24 17:40:00.000;4430;A320-251NEO;BEL;STM;ATM;2026-05-24 18:18:26.879;TS;NSW
2026-05-27 17:40:00.000;4430;A320-251NEO;BEL;STM;ATM;2026-05-27 18:18:26.879;TS;NSW
2026-06-10 06:25:00.000;4444;A320-251NEO;BEL;STM;ATM;2026-06-10 07:03:26.879;TSRA BR;NSW
2026-06-11 17:40:00.000;4430;A320-251NEO;BEL;STM;ATM;2026-06-11 18:18:26.879;TS;NSW
2026-07-07 17:40:00.000;4430;A320-253NEO;BEL;STM;ATM;2026-07-07 18:18:26.879;TS;NSW
2025-08-03 20:55:00.000;4427;A320-251NEO;BEL;MCP;BEL;2025-08-03 21:37:41.760;TS;NSW
2025-08-04 20:55:00.000;4427;A320-251NEO;BEL;MCP;BEL;2025-08-04 21:37:41.760;TS;NSW
2025-08-05 20:55:00.000;4427;A320-251NEO;BEL;MCP;BEL;2025-08-05 21:37:41.760;TSRA;NSW
2025-08-12 20:55:00.000;4427;A320-251NEO;BEL;MCP;BEL;2025-08-12 21:37:41.760;TSRA;NSW
2025-08-15 20:55:00.000;4427;A320-251NEO;BEL;MCP;BEL;2025-08-15 21:37:41.760;TS;VCSH VCTS
2025-08-17 20:55:00.000;4427;A320-251NEO;BEL;MCP;BEL;2025-08-17 21:37:41.760;TS;NSW
2025-08-24 20:55:00.000;4427;A320-251NEO;BEL;MCP;BEL;2025-08-24 21:37:41.760;TS;NSW
2025-08-25 20:55:00.000;4427;A320-251NEO;BEL;MCP;BEL;2025-08-25 21:37:41.760;TS;NSW
2025-09-01 17:00:00.000;4840;A320-251NEO;BEL;MCP;BEL;2025-09-01 17:42:41.760;TSRA;NSW
2025-09-04 20:55:00.000;4427;A320-253NEO;BEL;MCP;BEL;2025-09-04 21:37:41.760;TSRA;NSW
2025-09-11 20:55:00.000;4427;A320-251NEO;BEL;MCP;BEL;2025-09-11 21:37:41.760;TS;NSW
2025-09-12 20:55:00.000;4427;A320-251NEO;BEL;MCP;BEL;2025-09-12 21:37:41.760;TS;NSW
2025-09-15 20:55:00.000;4427;A320-251NEO;BEL;MCP;BEL;2025-09-15 21:37:41.760;TSRA;NSW
2025-09-29 20:55:00.000;4427;A320-251NEO;BEL;MCP;BEL;2025-09-29 21:37:41.760;TSRA;NSW
2025-10-02 20:55:00.000;4427;A320-253NEO;BEL;MCP;BEL;2025-10-02 21:37:41.760;TS;NSW
2025-10-03 20:55:00.000;4427;A320-253NEO;BEL;MCP;BEL;2025-10-03 21:37:41.760;TSRA;NSW
2025-10-08 17:00:00.000;4840;A320-251NEO;BEL;MCP;BEL;2025-10-08 17:42:41.760;TS;NSW
2025-10-13 20:55:00.000;4427;A320-251NEO;BEL;MCP;BEL;2025-10-13 21:37:41.760;TS;NSW
2025-10-21 20:55:00.000;4427;A320-253NEO;BEL;MCP;BEL;2025-10-21 21:37:41.760;TSRA;NSW
2025-10-21 20:55:00.000;9591;ATR72-600;OYK;MCP;BEL;2025-10-21 21:54:18.000;TSRA;NSW
2025-10-27 17:05:00.000;9591;ATR72-600;OYK;MCP;BEL;2025-10-27 18:04:18.000;TS;NSW
2025-10-30 20:45:00.000;4427;A320-251NEO;BEL;MCP;BEL;2025-10-30 21:27:41.760;TSRA;NSW
2025-11-05 20:55:00.000;9595;ATR72-600;OYK;MCP;BEL;2025-11-05 21:54:18.000;TSRA;NSW
2025-11-10 16:30:00.000;9591;ATR72-600;OYK;MCP;BEL;2025-11-10 17:29:18.000;TSRA;NSW
2025-11-10 17:00:00.000;4840;A320-251NEO;BEL;MCP;BEL;2025-11-10 17:42:41.760;TSRA;NSW
2025-11-11 20:20:00.000;4427;A320-251NEO;BEL;MCP;BEL;2025-11-11 21:02:41.760;TS;-RA
2025-11-12 20:55:00.000;9595;ATR72-600;OYK;MCP;BEL;2025-11-12 21:54:18.000;TS;NSW
2025-11-21 20:20:00.000;4427;A320-253NEO;BEL;MCP;BEL;2025-11-21 21:02:41.760;TS;NSW
2025-11-21 20:55:00.000;9595;ATR72-600;OYK;MCP;BEL;2025-11-21 21:54:18.000;TS;NSW
2025-11-23 20:45:00.000;4427;A320-251NEO;BEL;MCP;BEL;2025-11-23 21:27:41.760;TS;-RA
2025-11-25 17:00:00.000;4840;A320-251NEO;BEL;MCP;BEL;2025-11-25 17:42:41.760;TSRA;NSW
2025-12-02 21:00:00.000;4427;A320-253NEO;BEL;MCP;BEL;2025-12-02 21:42:41.760;TS;VCSH
2025-12-19 17:00:00.000;4840;A320-251NEO;BEL;MCP;BEL;2025-12-19 17:42:41.760;TSRA;NSW
2025-12-23 21:00:00.000;4427;A320-251NEO;BEL;MCP;BEL;2025-12-23 21:42:41.760;TSRA;NSW
2025-12-27 17:00:00.000;4840;A320-251NEO;BEL;MCP;BEL;2025-12-27 17:42:41.760;TS;NSW
2025-12-28 21:00:00.000;4427;A320-253NEO;BEL;MCP;BEL;2025-12-28 21:42:41.760;TSRA;VCSH
2025-12-30 21:00:00.000;4427;A320-251NEO;BEL;MCP;BEL;2025-12-30 21:42:41.760;TSRA;NSW
2026-01-11 21:00:00.000;4427;A320-251NEO;BEL;MCP;BEL;2026-01-11 21:42:41.760;TS;NSW
2026-01-14 17:00:00.000;4840;A320-251NEO;BEL;MCP;BEL;2026-01-14 17:42:41.760;TSRA;NSW
2026-01-18 21:00:00.000;4427;A320-253NEO;BEL;MCP;BEL;2026-01-18 21:42:41.760;TSRA;NSW
2026-01-21 17:00:00.000;4840;A320-251NEO;BEL;MCP;BEL;2026-01-21 17:42:41.760;TSRA;-RA BR
2026-01-29 17:00:00.000;4840;A320-251NEO;BEL;MCP;BEL;2026-01-29 17:42:41.760;TS;NSW
2026-02-01 21:00:00.000;4427;A320-251NEO;BEL;MCP;BEL;2026-02-01 21:42:41.760;TSRA;VCSH
2026-02-08 17:00:00.000;4840;A320-251NEO;BEL;MCP;BEL;2026-02-08 17:42:41.760;TSRA;NSW
2026-02-08 21:00:00.000;4427;A320-251NEO;BEL;MCP;BEL;2026-02-08 21:42:41.760;TSRA;NSW
2026-02-09 17:00:00.000;4840;A320-253NEO;BEL;MCP;BEL;2026-02-09 17:42:41.760;TSRA;NSW
2026-02-13 17:00:00.000;4840;A320-251NEO;BEL;MCP;BEL;2026-02-13 17:42:41.760;TSRA;NSW
2026-02-16 17:00:00.000;4840;A320-251NEO;BEL;MCP;BEL;2026-02-16 17:42:41.760;TS;VCSH
2026-02-16 21:00:00.000;4427;A320-251NEO;BEL;MCP;BEL;2026-02-16 21:42:41.760;TSRA;NSW
2026-02-17 21:00:00.000;4427;A320-253NEO;BEL;MCP;BEL;2026-02-17 21:42:41.760;TSRA;-RA
2026-02-18 17:00:00.000;4840;A320-251NEO;BEL;MCP;BEL;2026-02-18 17:42:41.760;TSRA;NSW
2026-02-26 17:00:00.000;4840;A320-253NEO;BEL;MCP;BEL;2026-02-26 17:42:41.760;TSRA;NSW
2026-02-28 17:00:00.000;4840;A320-251NEO;BEL;MCP;BEL;2026-02-28 17:42:41.760;TSRA;RA
2026-03-05 17:00:00.000;4840;A320-251NEO;BEL;MCP;BEL;2026-03-05 17:42:41.760;TSRA;-RA
2026-03-06 17:00:00.000;4840;A320-251NEO;BEL;MCP;BEL;2026-03-06 17:42:41.760;TSRA;NSW
2026-03-10 17:00:00.000;4840;A320-253NEO;BEL;MCP;BEL;2026-03-10 17:42:41.760;TSRA;NSW
2026-03-15 20:55:00.000;4427;A320-251NEO;BEL;MCP;BEL;2026-03-15 21:37:41.760;TSRA;NSW
2026-03-18 17:00:00.000;4840;A320-251NEO;BEL;MCP;BEL;2026-03-18 17:42:41.760;TS;NSW
2026-03-20 17:00:00.000;4840;A320-251NEO;BEL;MCP;BEL;2026-03-20 17:42:41.760;TSRA;NSW
2026-03-22 20:55:00.000;4427;A320-251NEO;BEL;MCP;BEL;2026-03-22 21:37:41.760;TSRA;NSW
2026-03-25 06:05:00.000;4234;A320-251NEO;BEL;MCP;BEL;2026-03-25 06:47:41.760;TSRA;-RA
2026-04-05 16:55:00.000;4840;A320-251NEO;BEL;MCP;BEL;2026-04-05 17:37:41.760;TSRA;NSW
2026-04-06 16:55:00.000;4840;A320-253NEO;BEL;MCP;BEL;2026-04-06 17:37:41.760;TS;NSW
2026-04-07 20:55:00.000;9595;ATR72-600;OYK;MCP;BEL;2026-04-07 21:54:18.000;TSRA;NSW
2026-04-08 21:45:00.000;9597;ATR72-600;OYK;MCP;BEL;2026-04-08 22:44:18.000;TSRA;NSW
2026-04-14 20:55:00.000;9595;ATR72-600;OYK;MCP;BEL;2026-04-14 21:54:18.000;TSRA;NSW
2026-04-16 16:55:00.000;4840;A320-253NEO;BEL;MCP;BEL;2026-04-16 17:37:41.760;TSRA;NSW
2026-04-21 20:55:00.000;9595;ATR72-600;OYK;MCP;BEL;2026-04-21 21:54:18.000;TSRA;NSW
2026-04-25 16:55:00.000;4840;A320-251NEO;BEL;MCP;BEL;2026-04-25 17:37:41.760;TSRA;NSW
2026-05-04 21:45:00.000;9595;ATR72-600;OYK;MCP;BEL;2026-05-04 22:44:18.000;TSRA;NSW
2026-05-05 17:45:00.000;9595;ATR72-600;OYK;MCP;BEL;2026-05-05 18:44:18.000;TSRA;-RA
2026-05-06 17:20:00.000;9591;ATR72-600;OYK;MCP;BEL;2026-05-06 18:19:18.000;TS;NSW
2026-05-07 17:45:00.000;9595;ATR72-600;OYK;MCP;BEL;2026-05-07 18:44:18.000;TSRA;NSW
2026-05-10 20:55:00.000;4427;A320-251NEO;BEL;MCP;BEL;2026-05-10 21:37:41.760;TS;-RA
2026-05-12 17:45:00.000;9595;ATR72-600;OYK;MCP;BEL;2026-05-12 18:44:18.000;TSRA;NSW
2026-05-13 06:10:00.000;4234;A320-253NEO;BEL;MCP;BEL;2026-05-13 06:52:41.760;TSRA BR;-RA
2026-05-14 06:10:00.000;4234;A320-253NEO;BEL;MCP;BEL;2026-05-14 06:52:41.760;TSRA;NSW
2026-05-15 21:45:00.000;9595;ATR72-600;OYK;MCP;BEL;2026-05-15 22:44:18.000;TSRA;NSW
2026-05-17 20:55:00.000;4427;A320-251NEO;BEL;MCP;BEL;2026-05-17 21:37:41.760;TS;NSW
2026-05-19 16:55:00.000;4840;A320-251NEO;BEL;MCP;BEL;2026-05-19 17:37:41.760;TSRA;NSW
2026-05-19 17:45:00.000;9595;ATR72-600;OYK;MCP;BEL;2026-05-19 18:44:18.000;TSRA;NSW
2026-05-21 17:45:00.000;9595;ATR72-600;OYK;MCP;BEL;2026-05-21 18:44:18.000;TS;NSW
2026-05-24 16:55:00.000;4840;A320-251NEO;BEL;MCP;BEL;2026-05-24 17:37:41.760;TSRA;NSW
2026-05-27 21:45:00.000;9595;ATR72-600;OYK;MCP;BEL;2026-05-27 22:44:18.000;TSRA;NSW
2026-05-28 17:45:00.000;9595;ATR72-600;OYK;MCP;BEL;2026-05-28 18:44:18.000;TS;NSW
2026-05-31 16:55:00.000;4840;A320-251NEO;BEL;MCP;BEL;2026-05-31 17:37:41.760;TSRA;NSW
2026-05-31 20:55:00.000;4427;A320-251NEO;BEL;MCP;BEL;2026-05-31 21:37:41.760;TSRA;NSW
2026-06-02 17:45:00.000;9595;ATR72-600;OYK;MCP;BEL;2026-06-02 18:44:18.000;TS;VCSH
2026-06-09 17:45:00.000;9595;ATR72-600;OYK;MCP;BEL;2026-06-09 18:44:18.000;TS;NSW
2026-06-11 17:45:00.000;9595;ATR72-600;OYK;MCP;BEL;2026-06-11 18:44:18.000;TSRA;NSW
2026-06-17 21:45:00.000;9595;ATR72-600;OYK;MCP;BEL;2026-06-17 22:44:18.000;TSRA;NSW
2026-06-28 16:55:00.000;4840;A320-251NEO;BEL;MCP;BEL;2026-06-28 17:37:41.760;TSRA;NSW
2026-07-07 19:10:00.000;9801;ATR72-600;MAO;MCP;BEL;2026-07-07 20:09:18.000;TS;VCSH
2026-07-08 16:55:00.000;4840;A320-251NEO;BEL;MCP;BEL;2026-07-08 17:37:41.760;TSRA;NSW
2026-07-09 20:05:00.000;9595;ATR72-600;OYK;MCP;BEL;2026-07-09 21:04:18.000;TSRA;VCSH
2026-07-21 17:45:00.000;9595;ATR72-600;OYK;MCP;BEL;2026-07-21 18:44:18.000;TSRA;RA
2026-07-22 21:45:00.000;9595;ATR72-600;OYK;MCP;BEL;2026-07-22 22:44:18.000;TS;VCTS
2026-07-23 17:45:00.000;9595;ATR72-600;OYK;MCP;BEL;2026-07-23 18:44:18.000;TS;NSW
2026-07-30 17:45:00.000;9595;ATR72-600;OYK;MCP;BEL;2026-07-30 18:44:18.000;TSRA;NSW
2025-09-19 21:20:00.000;4682;A320-251NEO;REC;GYN;BSB;2025-09-19 21:41:04.320;TS;NSW
2025-09-19 22:20:00.000;2960;A320-251NEO;VCP;GYN;BSB;2025-09-19 22:41:04.320;TS;NSW
2025-09-22 21:20:00.000;4682;A320-253NEO;REC;GYN;BSB;2025-09-22 21:41:04.320;TSRA;VCTS
2025-09-22 22:20:00.000;2960;A320-251NEO;VCP;GYN;BSB;2025-09-22 22:41:04.320;TSRA;VCTS
2025-09-24 21:20:00.000;4682;A320-251NEO;REC;GYN;BSB;2025-09-24 21:41:04.320;TSRA;VCSH
2025-09-24 22:20:00.000;2960;A320-251NEO;VCP;GYN;BSB;2025-09-24 22:41:04.320;TSRA;NSW
2025-09-25 00:25:00.000;2694;A320-251NEO;VCP;GYN;BSB;2025-09-25 00:46:04.320;TS;NSW
2025-10-18 21:45:00.000;4227;ERJ;CNF;GYN;BSB;2025-10-18 22:06:04.320;TS;NSW
2025-10-18 22:00:00.000;2419;A320-251NEO;BPS;GYN;BSB;2025-10-18 22:21:04.320;TS;NSW
2025-10-21 08:00:00.000;4819;ERJ;PMW;GYN;BSB;2025-10-21 08:21:04.320;TS;NSW
2025-10-21 08:25:00.000;4077;A320-251NEO;REC;GYN;BSB;2025-10-21 08:46:04.320;TS;NSW
2025-10-31 17:45:00.000;4866;A321-251NEO;VCP;GYN;BSB;2025-10-31 18:06:04.320;TSRA;NSW
2025-10-31 21:20:00.000;4682;A320-251NEO;REC;GYN;BSB;2025-10-31 21:41:04.320;TSRA;NSW
2025-10-31 22:15:00.000;2960;ERJ;VCP;GYN;BSB;2025-10-31 22:36:04.320;TSRA;NSW
2025-10-31 22:15:00.000;4819;ERJ;PMW;GYN;BSB;2025-10-31 22:36:04.320;TSRA;NSW
2025-11-01 21:25:00.000;4819;ERJ;PMW;GYN;BSB;2025-11-01 21:46:04.320;TSRA;NSW
2025-11-01 21:55:00.000;2419;A320-251NEO;BPS;GYN;BSB;2025-11-01 22:16:04.320;TSRA;NSW
2025-11-02 22:20:00.000;2960;A320-251NEO;VCP;GYN;BSB;2025-11-02 22:41:04.320;TSRA;VCTS
2025-11-02 22:50:00.000;4227;ERJ;CNF;GYN;BSB;2025-11-02 23:11:04.320;TSRA;NSW
2025-11-03 00:25:00.000;2694;A320-253NEO;VCP;GYN;BSB;2025-11-03 00:46:04.320;TSRA;NSW
2025-11-03 02:40:00.000;2851;ERJ;CNF;GYN;BSB;2025-11-03 03:01:04.320;TSRA;VCTS
2025-11-03 02:45:00.000;4326;A320-251NEO;VCP;GYN;BSB;2025-11-03 03:06:04.320;TSRA;VCTS
2025-11-03 03:25:00.000;4001;A320-251NEO;REC;GYN;BSB;2025-11-03 03:46:04.320;TSRA;VCTS
2025-11-03 21:10:00.000;4682;A320-251NEO;REC;GYN;BSB;2025-11-03 21:31:04.320;TSRA;NSW
2025-11-03 21:25:00.000;4819;ERJ;PMW;GYN;BSB;2025-11-03 21:46:04.320;TSRA;NSW
2025-11-05 21:10:00.000;4682;A320-251NEO;REC;GYN;BSB;2025-11-05 21:31:04.320;TSRA;VCTS
2025-11-05 21:25:00.000;4819;ERJ;PMW;GYN;BSB;2025-11-05 21:46:04.320;TSRA;VCTS
2025-11-05 22:20:00.000;2960;ERJ;VCP;GYN;BSB;2025-11-05 22:41:04.320;TSRA;VCTS
2025-11-06 17:45:00.000;4866;A320-253NEO;VCP;GYN;BSB;2025-11-06 18:06:04.320;TS;NSW
2025-11-06 21:10:00.000;4682;A320-251NEO;REC;GYN;BSB;2025-11-06 21:31:04.320;TS;NSW
2025-11-06 21:25:00.000;4819;ERJ;PMW;GYN;BSB;2025-11-06 21:46:04.320;TS;NSW
2025-11-06 22:20:00.000;2960;A320-251NEO;VCP;GYN;BSB;2025-11-06 22:41:04.320;TS;NSW
2025-11-08 21:25:00.000;4819;ERJ;PMW;GYN;BSB;2025-11-08 21:46:04.320;TSRA;NSW
2025-11-08 21:55:00.000;2419;A320-253NEO;BPS;GYN;BSB;2025-11-08 22:16:04.320;TSRA;NSW
2025-11-09 22:20:00.000;2960;A320-251NEO;VCP;GYN;BSB;2025-11-09 22:41:04.320;TSRA;NSW
2025-11-10 17:45:00.000;4866;A320-251NEO;VCP;GYN;BSB;2025-11-10 18:06:04.320;TSRA;VCSH VCTS
2025-11-10 20:25:00.000;4227;ERJ;CNF;GYN;BSB;2025-11-10 20:46:04.320;TSRA;VCTS
2025-11-10 21:10:00.000;4682;A320-251NEO;REC;GYN;BSB;2025-11-10 21:31:04.320;TSRA;NSW
2025-11-10 21:25:00.000;4819;ERJ;PMW;GYN;BSB;2025-11-10 21:46:04.320;TSRA;NSW
2025-11-11 17:45:00.000;4866;A320-253NEO;VCP;GYN;BSB;2025-11-11 18:06:04.320;TSRA;NSW
2025-11-11 20:25:00.000;4227;ERJ;CNF;GYN;BSB;2025-11-11 20:46:04.320;TSRA;NSW
2025-11-18 21:10:00.000;4682;A320-251NEO;REC;GYN;BSB;2025-11-18 21:31:04.320;TSRA;NSW
2025-11-18 21:25:00.000;4819;ERJ;PMW;GYN;BSB;2025-11-18 21:46:04.320;TSRA;NSW
2025-11-18 22:20:00.000;2960;A320-251NEO;VCP;GYN;BSB;2025-11-18 22:41:04.320;TSRA;NSW
2025-11-19 00:25:00.000;2694;A320-251NEO;VCP;GYN;BSB;2025-11-19 00:46:04.320;TSRA;NSW
2025-11-22 21:55:00.000;2419;A320-251NEO;BPS;GYN;BSB;2025-11-22 22:16:04.320;TSRA;NSW
2025-11-23 02:15:00.000;2851;ERJ;CNF;GYN;BSB;2025-11-23 02:36:04.320;TSRA;NSW
2025-11-23 02:45:00.000;4326;A320-251NEO;VCP;GYN;BSB;2025-11-23 03:06:04.320;TSRA;NSW
2025-11-23 02:50:00.000;2441;A320-251NEO;REC;GYN;BSB;2025-11-23 03:11:04.320;TSRA;NSW
2025-11-24 17:45:00.000;4866;A320-251NEO;VCP;GYN;BSB;2025-11-24 18:06:04.320;TSRA;NSW
2025-11-24 20:25:00.000;4227;ERJ;CNF;GYN;BSB;2025-11-24 20:46:04.320;TSRA;NSW
2025-11-25 17:45:00.000;4866;ERJ;VCP;GYN;BSB;2025-11-25 18:06:04.320;TSRA;NSW
2025-11-25 21:10:00.000;4682;A320-251NEO;REC;GYN;BSB;2025-11-25 21:31:04.320;TSRA;NSW
2025-11-25 21:35:00.000;4819;ERJ;PMW;GYN;BSB;2025-11-25 21:56:04.320;TSRA;NSW
2025-11-25 22:20:00.000;2960;ERJ;VCP;GYN;BSB;2025-11-25 22:41:04.320;TSRA;NSW
2025-11-26 17:45:00.000;4866;ERJ;VCP;GYN;BSB;2025-11-26 18:06:04.320;TSRA;NSW
2025-11-26 20:25:00.000;4227;ERJ;CNF;GYN;BSB;2025-11-26 20:46:04.320;TSRA;NSW
2025-11-26 21:10:00.000;4682;A320-251NEO;REC;GYN;BSB;2025-11-26 21:31:04.320;TSRA;NSW
2025-11-26 21:35:00.000;4819;ERJ;PMW;GYN;BSB;2025-11-26 21:56:04.320;TSRA;NSW
2025-11-26 22:20:00.000;2960;ERJ;VCP;GYN;BSB;2025-11-26 22:41:04.320;TSRA;NSW
2025-11-28 20:25:00.000;4227;ERJ;CNF;GYN;BSB;2025-11-28 20:46:04.320;TSRA;VCTS
2025-11-28 21:10:00.000;4682;A320-251NEO;REC;GYN;BSB;2025-11-28 21:31:04.320;TSRA;NSW
2025-11-28 21:35:00.000;4819;ERJ;PMW;GYN;BSB;2025-11-28 21:56:04.320;TSRA;NSW
2025-11-28 22:20:00.000;2960;ERJ;VCP;GYN;BSB;2025-11-28 22:41:04.320;TSRA;NSW
2025-11-29 21:35:00.000;4819;ERJ;PMW;GYN;BSB;2025-11-29 21:56:04.320;TSRA;NSW
2025-12-01 21:10:00.000;4682;A320-251NEO;REC;GYN;BSB;2025-12-01 21:31:04.320;TSRA;VCTS
2025-12-02 00:25:00.000;2694;A320-251NEO;VCP;GYN;BSB;2025-12-02 00:46:04.320;TSRA;VCTS
2025-12-02 02:35:00.000;2851;ERJ;CNF;GYN;BSB;2025-12-02 02:56:04.320;TSRA;NSW
2025-12-02 17:15:00.000;2867;ERJ;CNF;GYN;BSB;2025-12-02 17:36:04.320;TS;VCTS
2025-12-02 17:45:00.000;4866;A320-251NEO;VCP;GYN;BSB;2025-12-02 18:06:04.320;TS;-DZ
2025-12-03 00:25:00.000;2694;A320-253NEO;VCP;GYN;BSB;2025-12-03 00:46:04.320;TS;NSW
2025-12-04 17:45:00.000;4866;A320-251NEO;VCP;GYN;BSB;2025-12-04 18:06:04.320;TSRA;RA
2025-12-04 21:10:00.000;4682;A320-251NEO;REC;GYN;BSB;2025-12-04 21:31:04.320;TSRA;NSW
2025-12-04 22:15:00.000;4819;ERJ;PMW;GYN;BSB;2025-12-04 22:36:04.320;TSRA;NSW
2025-12-04 22:20:00.000;2960;ERJ;VCP;GYN;BSB;2025-12-04 22:41:04.320;TSRA;NSW
2025-12-05 17:45:00.000;4866;ERJ;VCP;GYN;BSB;2025-12-05 18:06:04.320;TSRA;NSW
2025-12-06 21:55:00.000;2419;A320-251NEO;BPS;GYN;BSB;2025-12-06 22:16:04.320;TSRA;VCSH VCTS
2025-12-06 22:15:00.000;4819;ERJ;PMW;GYN;BSB;2025-12-06 22:36:04.320;TSRA;NSW
2025-12-08 00:25:00.000;2694;A320-251NEO;VCP;GYN;BSB;2025-12-08 00:46:04.320;TS;NSW
2025-12-08 17:45:00.000;4866;A320-251NEO;VCP;GYN;BSB;2025-12-08 18:06:04.320;TSRA;NSW
2025-12-08 21:10:00.000;4682;A320-251NEO;REC;GYN;BSB;2025-12-08 21:31:04.320;TSRA;NSW
2025-12-08 22:15:00.000;4819;ERJ;PMW;GYN;BSB;2025-12-08 22:36:04.320;TSRA;NSW
2025-12-08 22:20:00.000;2960;A320-251NEO;VCP;GYN;BSB;2025-12-08 22:41:04.320;TSRA;NSW
2025-12-09 17:15:00.000;2867;ERJ;CNF;GYN;BSB;2025-12-09 17:36:04.320;TSRA BR;SHRA
2025-12-09 17:45:00.000;4866;A320-251NEO;VCP;GYN;BSB;2025-12-09 18:06:04.320;TSRA;SHRA
2025-12-09 21:10:00.000;4682;A320-251NEO;REC;GYN;BSB;2025-12-09 21:31:04.320;TSRA;NSW
2025-12-10 17:45:00.000;4866;ERJ;VCP;GYN;BSB;2025-12-10 18:06:04.320;TSRA;NSW
2025-12-10 20:25:00.000;4227;ERJ;CNF;GYN;BSB;2025-12-10 20:46:04.320;TSRA;NSW
2025-12-10 21:10:00.000;4682;A320-251NEO;REC;GYN;BSB;2025-12-10 21:31:04.320;TSRA;NSW
2025-12-13 00:25:00.000;2694;A320-251NEO;VCP;GYN;BSB;2025-12-13 00:46:04.320;TS;NSW
2025-12-15 17:45:00.000;4866;ERJ;VCP;GYN;BSB;2025-12-15 18:06:04.320;TSRA;NSW
2025-12-15 21:45:00.000;4227;ERJ;CNF;GYN;BSB;2025-12-15 22:06:04.320;TSRA;VCTS
2025-12-15 22:20:00.000;2960;A320-251NEO;VCP;GYN;BSB;2025-12-15 22:41:04.320;TSRA;VCTS
2025-12-16 12:45:00.000;2695;A320-251NEO;VCP;GYN;BSB;2025-12-16 13:06:04.320;TSRA;NSW
2025-12-16 13:00:00.000;4223;ERJ;CNF;GYN;BSB;2025-12-16 13:21:04.320;TSRA;NSW
2025-12-16 13:30:00.000;2419;A320-253NEO;BPS;GYN;BSB;2025-12-16 13:51:04.320;TSRA;NSW
2025-12-16 21:45:00.000;4227;ERJ;CNF;GYN;BSB;2025-12-16 22:06:04.320;TSRA;-RA VCTS
2025-12-16 22:20:00.000;2960;A320-251NEO;VCP;GYN;BSB;2025-12-16 22:41:04.320;TSRA;-RA VCTS
2025-12-17 02:55:00.000;4326;A320-251NEO;VCP;GYN;BSB;2025-12-17 03:16:04.320;TS;-RA
2025-12-17 03:40:00.000;4001;A320-251NEO;REC;GYN;BSB;2025-12-17 04:01:04.320;TS;-RA
2025-12-17 17:45:00.000;4866;A320-251NEO;VCP;GYN;BSB;2025-12-17 18:06:04.320;TSRA;VCSH
2025-12-17 22:05:00.000;2960;A320-251NEO;VCP;GYN;BSB;2025-12-17 22:26:04.320;TSRA;VCSH
2025-12-18 17:45:00.000;4866;A320-251NEO;VCP;GYN;BSB;2025-12-18 18:06:04.320;TSRA;-RA
2025-12-18 21:10:00.000;4682;A320-251NEO;REC;GYN;BSB;2025-12-18 21:31:04.320;TSRA;-RA
2025-12-18 21:45:00.000;4227;ERJ;CNF;GYN;BSB;2025-12-18 22:06:04.320;TSRA;NSW
2025-12-18 22:05:00.000;2960;A320-251NEO;VCP;GYN;BSB;2025-12-18 22:26:04.320;TSRA;NSW
2025-12-19 17:45:00.000;4866;A320-251NEO;VCP;GYN;BSB;2025-12-19 18:06:04.320;TSRA;-RA
2025-12-19 21:10:00.000;2397;A320-251NEO;REC;GYN;BSB;2025-12-19 21:31:04.320;TSRA;NSW
2025-12-19 21:45:00.000;4227;ERJ;CNF;GYN;BSB;2025-12-19 22:06:04.320;TSRA;NSW
2025-12-19 22:20:00.000;2960;A320-251NEO;VCP;GYN;BSB;2025-12-19 22:41:04.320;TSRA;NSW
2025-12-20 22:25:00.000;2419;ERJ;BPS;GYN;BSB;2025-12-20 22:46:04.320;TSRA;RA
2025-12-21 21:45:00.000;4227;ERJ;CNF;GYN;BSB;2025-12-21 22:06:04.320;TSRA;NSW
2025-12-21 22:05:00.000;2960;A320-251NEO;VCP;GYN;BSB;2025-12-21 22:26:04.320;TSRA;NSW
2025-12-28 21:45:00.000;4227;ERJ;CNF;GYN;BSB;2025-12-28 22:06:04.320;TSRA;NSW
2025-12-28 22:10:00.000;2960;A320-251NEO;VCP;GYN;BSB;2025-12-28 22:31:04.320;TSRA;NSW
2025-12-29 17:45:00.000;4866;A320-251NEO;VCP;GYN;BSB;2025-12-29 18:06:04.320;TSRA;VCTS VCSH
2025-12-29 21:10:00.000;2397;A320-251NEO;REC;GYN;BSB;2025-12-29 21:31:04.320;TSRA;NSW
